timestamp,Glucose
1991-02-25,231.75
1991-03-04,209.53571428571428
1991-03-11,207.64285714285714
1991-03-18,179.28571428571428
1991-03-25,135.92857142857142
1991-04-01,152.35714285714286
1991-04-08,150.67857142857142
1991-04-15,151.07142857142858
1991-04-22,154.85714285714286
1991-04-29,149.07142857142858
1991-05-06,133.89285714285714
1991-05-13,165.14285714285714
1991-05-20,162.17857142857142
1991-05-27,130.96428571428572
1991-06-03,200.39285714285714
1991-06-10,167.35714285714286
1991-06-17,147.32142857142858
1991-06-24,125.10714285714286
1991-07-01,111.71428571428571
1991-07-08,136.71428571428572
1991-07-15,191.07142857142858
1991-07-22,116.20833333333333
