timestamp,Glucose
1991-03-01 08:00:00,
1991-03-01 12:00:00,-72.0
1991-03-01 18:00:00,-93.0
1991-03-01 22:00:00,205.0
1991-03-02 08:00:00,-17.0
1991-03-02 12:00:00,-38.0
1991-03-02 18:00:00,-161.0
1991-03-02 22:00:00,187.0
1991-03-03 08:00:00,0.0
1991-03-03 12:00:00,-187.0
1991-03-03 18:00:00,-36.0
1991-03-03 22:00:00,352.0
1991-03-04 08:00:00,-61.0
1991-03-04 12:00:00,-200.0
1991-03-04 18:00:00,-39.0
1991-03-04 22:00:00,159.0
1991-03-05 08:00:00,40.0
1991-03-05 12:00:00,-231.0
1991-03-05 18:00:00,-45.0
1991-03-05 22:00:00,272.0
1991-03-06 08:00:00,-131.0
1991-03-06 12:00:00,-125.0
1991-03-06 18:00:00,125.0
1991-03-06 22:00:00,15.0
1991-03-07 08:00:00,100.0
1991-03-07 12:00:00,-123.0
1991-03-07 18:00:00,-101.0
1991-03-07 22:00:00,134.0
1991-03-08 08:00:00,87.0
1991-03-08 12:00:00,-75.0
1991-03-08 18:00:00,39.0
1991-03-08 22:00:00,-43.0
1991-03-09 08:00:00,83.0
1991-03-09 12:00:00,-54.0
1991-03-09 18:00:00,19.0
1991-03-09 22:00:00,-69.0
1991-03-10 08:00:00,2.0
1991-03-10 12:00:00,23.0
1991-03-10 18:00:00,-35.0
1991-03-10 22:00:00,-20.0
1991-03-11 08:00:00,43.0
1991-03-11 12:00:00,-44.0
1991-03-11 18:00:00,-17.0
1991-03-11 22:00:00,-53.0
1991-03-12 08:00:00,281.0
1991-03-12 12:00:00,-95.0
1991-03-12 18:00:00,-85.0
1991-03-12 22:00:00,-84.0
1991-03-13 08:00:00,248.0
1991-03-13 12:00:00,-137.0
1991-03-13 18:00:00,-52.0
1991-03-13 22:00:00,-72.0
1991-03-14 08:00:00,249.0
1991-03-14 12:00:00,-88.0
1991-03-14 18:00:00,-120.0
1991-03-14 22:00:00,-68.0
1991-03-15 08:00:00,327.0
1991-03-15 12:00:00,-34.0
1991-03-15 18:00:00,-125.0
1991-03-15 22:00:00,-81.0
1991-03-16 08:00:00,15.0
1991-03-16 12:00:00,46.0
1991-03-16 18:00:00,-55.0
1991-03-16 22:00:00,-26.0
