timestamp,QV2M
2000-01-01,5.651290322580645
2000-02-01,6.479310344827587
2000-03-01,8.14774193548387
2000-04-01,8.562000000000001
2000-05-01,11.583548387096773
2000-06-01,12.928666666666667
2000-07-01,12.965483870967741
2000-08-01,12.952903225806452
2000-09-01,11.902999999999999
2000-10-01,7.43
2000-11-01,6.9383333333333335
2000-12-01,4.107096774193549
2001-01-01,4.680645161290323
2001-02-01,7.155
2001-03-01,6.5125806451612895
2001-04-01,10.380666666666666
2001-05-01,12.048064516129033
2001-06-01,14.844
2001-07-01,15.577741935483871
2001-08-01,15.507096774193549
2001-09-01,12.7
2001-10-01,7.782903225806452
2001-11-01,7.330333333333333
2001-12-01,6.413548387096774
2002-01-01,6.209032258064516
2002-02-01,4.7749999999999995
2002-03-01,7.924516129032258
2002-04-01,10.879333333333333
2002-05-01,11.479032258064517
2002-06-01,13.482
2002-07-01,16.253548387096775
2002-08-01,14.801935483870968
2002-09-01,14.417333333333334
2002-10-01,12.654838709677419
2002-11-01,6.809666666666667
2002-12-01,5.532903225806452
2003-01-01,4.2222580645161285
2003-02-01,6.093214285714287
2003-03-01,8.56
2003-04-01,10.223666666666666
2003-05-01,14.176129032258064
2003-06-01,15.471666666666666
2003-07-01,16.80354838709677
2003-08-01,17.286774193548386
2003-09-01,13.404
2003-10-01,9.49741935483871
2003-11-01,8.03
2003-12-01,4.70483870967742
2004-01-01,5.339677419354839
2004-02-01,5.417931034482759
2004-03-01,8.111612903225806
2004-04-01,8.602
2004-05-01,12.833225806451612
2004-06-01,15.687333333333333
2004-07-01,15.922580645161291
2004-08-01,13.783225806451613
2004-09-01,13.237666666666666
2004-10-01,11.743548387096775
2004-11-01,8.566666666666666
2004-12-01,5.39258064516129
2005-01-01,6.476451612903226
2005-02-01,6.857857142857143
2005-03-01,7.236774193548388
2005-04-01,9.104666666666667
2005-05-01,11.47258064516129
2005-06-01,15.439666666666666
2005-07-01,17.590967741935486
2005-08-01,17.477096774193548
2005-09-01,13.684
2005-10-01,9.114193548387098
2005-11-01,7.291666666666667
2005-12-01,4.877096774193548
