timestamp,QV2M
1999-12-27,10.035
2000-01-03,6.491428571428571
2000-01-10,6.104285714285714
2000-01-17,6.090000000000001
2000-01-24,3.0728571428571425
2000-01-31,3.142857142857143
2000-02-07,7.314285714285715
2000-02-14,7.871428571428572
2000-02-21,7.242857142857143
2000-02-28,6.8914285714285715
2000-03-06,8.415714285714285
2000-03-13,7.401428571428572
2000-03-20,8.584285714285715
2000-03-27,9.957142857142857
2000-04-03,7.392857142857143
2000-04-10,9.367142857142856
2000-04-17,8.395714285714286
2000-04-24,8.044285714285715
2000-05-01,11.022857142857143
2000-05-08,11.6
2000-05-15,10.79142857142857
2000-05-22,13.89
2000-05-29,10.45142857142857
2000-06-05,10.292857142857143
2000-06-12,14.395714285714286
2000-06-19,14.352857142857143
2000-06-26,12.595714285714285
2000-07-03,13.071428571428571
2000-07-10,14.118571428571428
2000-07-17,11.945714285714287
2000-07-24,13.178571428571429
2000-07-31,15.120000000000001
2000-08-07,13.93142857142857
2000-08-14,10.89
2000-08-21,12.302857142857144
2000-08-28,14.16
2000-09-04,13.551428571428572
2000-09-11,10.558571428571428
2000-09-18,13.542857142857143
2000-09-25,8.094285714285714
2000-10-02,7.72
2000-10-09,4.1085714285714285
2000-10-16,8.847142857142858
2000-10-23,8.425714285714285
2000-10-30,9.437142857142858
2000-11-06,9.901428571428571
2000-11-13,4.89
2000-11-20,4.932857142857143
2000-11-27,4.867142857142857
2000-12-04,4.934285714285714
2000-12-11,5.731428571428571
2000-12-18,2.5357142857142856
2000-12-25,3.14
2001-01-01,3.391428571428572
2001-01-08,4.114285714285715
2001-01-15,6.058571428571428
2001-01-22,4.078571428571428
2001-01-29,5.184285714285714
2001-02-05,6.07
2001-02-12,8.181428571428572
2001-02-19,8.847142857142858
2001-02-26,9.18142857142857
2001-03-05,4.890000000000001
2001-03-12,7.252857142857143
2001-03-19,5.987142857142857
2001-03-26,5.718571428571429
2001-04-02,11.87142857142857
2001-04-09,13.547142857142857
2001-04-16,7.6000000000000005
2001-04-23,9.064285714285715
2001-04-30,10.854285714285714
2001-05-07,11.984285714285715
2001-05-14,12.872857142857143
2001-05-21,11.418571428571429
2001-05-28,13.93142857142857
2001-06-04,16.062857142857144
2001-06-11,15.501428571428573
2001-06-18,13.655714285714286
2001-06-25,14.578571428571427
2001-07-02,16.185714285714287
2001-07-09,15.411428571428571
2001-07-16,14.052857142857144
2001-07-23,15.950000000000001
2001-07-30,15.192857142857141
2001-08-06,17.97142857142857
2001-08-13,15.991428571428571
2001-08-20,13.301428571428572
2001-08-27,16.154285714285713
2001-09-03,16.807142857142857
2001-09-10,13.082857142857142
2001-09-17,12.312857142857142
2001-09-24,7.428571428571429
2001-10-01,8.052857142857144
2001-10-08,10.644285714285715
2001-10-15,6.682857142857143
2001-10-22,7.297142857142857
2001-10-29,6.768571428571428
2001-11-05,6.098571428571428
2001-11-12,5.54
2001-11-19,7.2
2001-11-26,9.387142857142857
2001-12-03,8.057142857142857
2001-12-10,8.725714285714286
2001-12-17,5.95
2001-12-24,3.505714285714286
2001-12-31,3.1942857142857144
2002-01-07,5.202857142857143
2002-01-14,5.708571428571429
2002-01-21,7.604285714285714
2002-01-28,8.338571428571429
2002-02-04,4.632857142857143
2002-02-11,4.411428571428571
2002-02-18,5.72
2002-02-25,4.3914285714285715
2002-03-04,5.122857142857143
2002-03-11,10.022857142857143
2002-03-18,8.071428571428571
2002-03-25,9.645714285714286
2002-04-01,7.015714285714286
2002-04-08,12.098571428571429
2002-04-15,13.234285714285715
2002-04-22,10.478571428571428
2002-04-29,14.26142857142857
2002-05-06,14.228571428571428
2002-05-13,9.441428571428572
2002-05-20,7.8
2002-05-27,12.694285714285714
2002-06-03,14.372857142857143
2002-06-10,11.411428571428571
2002-06-17,12.392857142857142
2002-06-24,15.811428571428573
2002-07-01,15.624285714285715
2002-07-08,16.388571428571428
2002-07-15,15.747142857142858
2002-07-22,16.86285714285714
2002-07-29,16.071428571428573
2002-08-05,13.195714285714287
2002-08-12,15.184285714285712
2002-08-19,16.452857142857145
2002-08-26,13.998571428571427
2002-09-02,13.024285714285714
2002-09-09,13.112857142857143
2002-09-16,16.564285714285713
2002-09-23,14.768571428571429
2002-09-30,16.11285714285714
2002-10-07,14.137142857142859
2002-10-14,9.217142857142857
2002-10-21,11.964285714285714
2002-10-28,9.424285714285714
2002-11-04,9.372857142857143
2002-11-11,7.035714285714286
2002-11-18,6.0042857142857144
2002-11-25,4.658571428571428
2002-12-02,4.6971428571428575
2002-12-09,5.161428571428571
2002-12-16,6.781428571428571
2002-12-23,5.214285714285714
2002-12-30,5.861428571428571
2003-01-06,4.272857142857143
2003-01-13,3.0700000000000003
2003-01-20,4.168571428571428
2003-01-27,5.25
2003-02-03,4.801428571428572
2003-02-10,6.685714285714285
2003-02-17,6.427142857142857
2003-02-24,6.8100000000000005
2003-03-03,8.371428571428572
2003-03-10,9.025714285714285
2003-03-17,9.31857142857143
2003-03-24,8.618571428571428
2003-03-31,9.464285714285714
2003-04-07,8.497142857142856
2003-04-14,11.51
2003-04-21,9.84142857142857
2003-04-28,13.224285714285713
2003-05-05,16.64857142857143
2003-05-12,13.819999999999999
2003-05-19,13.709999999999999
2003-05-26,12.12857142857143
2003-06-02,14.892857142857142
2003-06-09,16.805714285714284
2003-06-16,15.331428571428571
2003-06-23,15.185714285714285
2003-06-30,16.654285714285713
2003-07-07,17.44142857142857
2003-07-14,16.408571428571427
2003-07-21,16.284285714285712
2003-07-28,17.107142857142858
2003-08-04,17.024285714285714
2003-08-11,17.10571428571429
2003-08-18,17.465714285714288
2003-08-25,17.89428571428571
2003-09-01,15.872857142857143
2003-09-08,13.352857142857143
2003-09-15,12.874285714285715
2003-09-22,13.444285714285714
2003-09-29,7.668571428571428
2003-10-06,12.394285714285715
2003-10-13,8.491428571428571
2003-10-20,9.864285714285714
2003-10-27,8.062857142857142
2003-11-03,10.62142857142857
2003-11-10,7.188571428571429
2003-11-17,8.954285714285714
2003-11-24,5.13
2003-12-01,4.8500000000000005
2003-12-08,5.038571428571429
2003-12-15,3.9514285714285715
2003-12-22,4.704285714285715
2003-12-29,7.761428571428572
2004-01-05,3.7842857142857147
2004-01-12,6.045714285714285
2004-01-19,4.7057142857142855
2004-01-26,4.224285714285714
2004-02-02,5.221428571428571
2004-02-09,5.501428571428571
2004-02-16,5.264285714285714
2004-02-23,5.875714285714286
2004-03-01,10.592857142857143
2004-03-08,5.492857142857143
2004-03-15,8.971428571428572
2004-03-22,7.438571428571429
2004-03-29,6.5442857142857145
2004-04-05,8.714285714285714
2004-04-12,7.384285714285714
2004-04-19,10.700000000000001
2004-04-26,10.49
2004-05-03,9.491428571428571
2004-05-10,13.167142857142858
2004-05-17,13.932857142857143
2004-05-24,14.531428571428572
2004-05-31,13.425714285714287
2004-06-07,15.675714285714287
2004-06-14,17.032857142857143
2004-06-21,16.395714285714284
2004-06-28,16.358571428571427
2004-07-05,16.547142857142855
2004-07-12,16.63142857142857
2004-07-19,14.212857142857144
2004-07-26,16.005714285714284
2004-08-02,12.575714285714286
2004-08-09,12.001428571428571
2004-08-16,13.708571428571428
2004-08-23,16.224285714285713
2004-08-30,14.87857142857143
2004-09-06,14.43142857142857
2004-09-13,13.782857142857143
2004-09-20,11.382857142857144
2004-09-27,11.375714285714285
2004-10-04,10.967142857142857
2004-10-11,9.805714285714286
2004-10-18,13.164285714285715
2004-10-25,13.111428571428572
2004-11-01,10.632857142857144
2004-11-08,7.482857142857143
2004-11-15,7.852857142857142
2004-11-22,8.514285714285714
2004-11-29,5.968571428571429
2004-12-06,8.825714285714286
2004-12-13,3.505714285714286
2004-12-20,3.8214285714285716
2004-12-27,6.621428571428571
2005-01-03,9.082857142857142
2005-01-10,7.525714285714286
2005-01-17,3.998571428571428
2005-01-24,4.747142857142857
2005-01-31,5.198571428571428
2005-02-07,6.927142857142857
2005-02-14,6.8585714285714285
2005-02-21,8.27142857142857
2005-02-28,4.981428571428571
2005-03-07,6.202857142857143
2005-03-14,6.618571428571428
2005-03-21,9.747142857142858
2005-03-28,8.802857142857144
2005-04-04,10.14
2005-04-11,8.34
2005-04-18,9.361428571428572
2005-04-25,8.685714285714285
2005-05-02,8.528571428571428
2005-05-09,12.667142857142858
2005-05-16,12.362857142857143
2005-05-23,12.174285714285714
2005-05-30,15.365714285714287
2005-06-06,16.765714285714285
2005-06-13,14.884285714285713
2005-06-20,13.777142857142858
2005-06-27,16.90285714285714
2005-07-04,16.687142857142856
2005-07-11,18.064285714285713
2005-07-18,17.922857142857143
2005-07-25,17.83857142857143
2005-08-01,16.532857142857143
2005-08-08,17.51142857142857
2005-08-15,18.312857142857144
2005-08-22,17.484285714285715
2005-08-29,15.235714285714286
2005-09-05,11.671428571428573
2005-09-12,14.02
2005-09-19,14.694285714285714
2005-09-26,14.811428571428573
2005-10-03,12.214285714285714
2005-10-10,10.118571428571428
2005-10-17,8.505714285714285
2005-10-24,4.518571428571429
2005-10-31,8.678571428571429
2005-11-07,8.415714285714285
2005-11-14,6.094285714285713
2005-11-21,5.708571428571429
2005-11-28,6.845714285714286
2005-12-05,3.972857142857143
2005-12-12,4.601428571428571
2005-12-19,4.01
2005-12-26,6.7542857142857144
2006-01-02,6.347142857142857
2006-01-09,6.527142857142857
2006-01-16,7.795714285714285
2006-01-23,6.215714285714286
2006-01-30,5.721428571428572
2006-02-06,3.9828571428571427
2006-02-13,5.322857142857143
2006-02-20,6.432857142857143
2006-02-27,6.475714285714285
2006-03-06,9.382857142857144
2006-03-13,6.971428571428571
2006-03-20,5.514285714285714
2006-03-27,9.588571428571429
2006-04-03,8.992857142857144
2006-04-10,9.625714285714285
2006-04-17,12.895714285714288
2006-04-24,10.054285714285713
2006-05-01,11.924285714285714
2006-05-08,11.437142857142858
2006-05-15,10.142857142857142
2006-05-22,13.825714285714286
2006-05-29,13.478571428571428
2006-06-05,10.528571428571428
2006-06-12,12.811428571428573
2006-06-19,15.081428571428573
2006-06-26,12.29857142857143
2006-07-03,13.944285714285714
2006-07-10,14.757142857142856
2006-07-17,15.372857142857143
2006-07-24,15.95142857142857
2006-07-31,15.447142857142856
2006-08-07,16.68
2006-08-14,15.835714285714287
2006-08-21,16.384285714285713
2006-08-28,15.095714285714285
2006-09-04,12.565714285714288
2006-09-11,12.06
2006-09-18,13.281428571428572
2006-09-25,9.02142857142857
2006-10-02,9.861428571428572
2006-10-09,7.235714285714286
2006-10-16,10.392857142857142
2006-10-23,6.4399999999999995
2006-10-30,6.14
2006-11-06,8.155714285714286
2006-11-13,6.311428571428571
2006-11-20,4.97
2006-11-27,8.137142857142857
2006-12-04,2.9614285714285713
2006-12-11,7.457142857142857
2006-12-18,8.424285714285714
2006-12-25,6.917142857142857
2007-01-01,7.928571428571429
2007-01-08,6.412857142857143
2007-01-15,5.468571428571429
